ID	lgth	out	in	long_cov	short1_cov	short1_Ocov	short2_cov	short2_Ocov	long_nb	short1_nb	short2_nb
692	1	3	1	0.000000	2496.000000	2351.000000	0.000000	0.000000	0	0	0
693	1	2	2	0.000000	2440.000000	2290.000000	0.000000	0.000000	0	0	0
694	39	2	1	0.000000	256.076923	252.641026	0.000000	0.000000	0	0	0
695	2	3	1	0.000000	1824.500000	1744.500000	0.000000	0.000000	0	0	0
696	2	2	1	0.000000	1674.500000	1593.000000	0.000000	0.000000	0	0	0
697	1	3	1	0.000000	1685.000000	1604.000000	0.000000	0.000000	0	0	0
698	4	3	1	0.000000	1693.750000	1600.750000	0.000000	0.000000	0	0	0
699	4	2	2	0.000000	1694.000000	1612.000000	0.000000	0.000000	0	0	0
700	1	1	3	0.000000	1635.000000	1567.000000	0.000000	0.000000	0	0	0
701	1	2	2	0.000000	1634.000000	1563.000000	0.000000	0.000000	0	0	0
702	8	2	1	0.000000	1465.500000	1395.500000	0.000000	0.000000	0	0	0
703	24	1	1	0.000000	4.833333	4.833333	0.000000	0.000000	0	0	0
704	69	0	2	0.000000	53.376812	49.956522	0.000000	0.000000	0	0	0
705	4	1	2	0.000000	741.000000	714.000000	0.000000	0.000000	0	0	0
706	9	2	2	0.000000	715.000000	692.111111	0.000000	0.000000	0	0	0
707	9	1	1	0.000000	605.555556	582.111111	0.000000	0.000000	0	0	0
708	8	1	2	0.000000	184.750000	181.500000	0.000000	0.000000	0	0	0
709	3	1	2	0.000000	1685.333333	1588.333333	0.000000	0.000000	0	0	0
710	122	2	0	0.000000	1.139344	1.139344	0.000000	0.000000	0	0	0
711	5	1	1	0.000000	1.800000	1.800000	0.000000	0.000000	0	0	0
712	172	0	0	0.000000	5.331395	5.331395	0.000000	0.000000	0	0	0
713	1	2	2	0.000000	2403.000000	2403.000000	0.000000	0.000000	0	0	0
714	1	2	2	0.000000	2393.000000	2393.000000	0.000000	0.000000	0	0	0
715	1	1	2	0.000000	2387.000000	2387.000000	0.000000	0.000000	0	0	0
716	1	1	4	0.000000	2397.000000	2397.000000	0.000000	0.000000	0	0	0
717	1	2	4	0.000000	2354.000000	2354.000000	0.000000	0.000000	0	0	0
718	16	2	2	0.000000	114.062500	104.437500	0.000000	0.000000	0	0	0
719	1	4	2	0.000000	977.000000	860.000000	0.000000	0.000000	0	0	0
720	2	2	5	0.000000	802.000000	690.000000	0.000000	0.000000	0	0	0
721	98	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
722	1	3	1	0.000000	1739.000000	1648.000000	0.000000	0.000000	0	0	0
723	1	2	1	0.000000	1670.000000	1578.000000	0.000000	0.000000	0	0	0
724	1	3	1	0.000000	1630.000000	1540.000000	0.000000	0.000000	0	0	0
725	2	2	1	0.000000	1591.000000	1500.500000	0.000000	0.000000	0	0	0
726	1	3	1	0.000000	1635.000000	1551.000000	0.000000	0.000000	0	0	0
727	1	3	1	0.000000	2001.000000	1912.000000	0.000000	0.000000	0	0	0
728	1	2	1	0.000000	2007.000000	1917.000000	0.000000	0.000000	0	0	0
729	1	3	1	0.000000	2002.000000	1946.000000	0.000000	0.000000	0	0	0
730	1	6	1	0.000000	2000.000000	1949.000000	0.000000	0.000000	0	0	0
731	1	3	2	0.000000	2003.000000	1961.000000	0.000000	0.000000	0	0	0
732	2	2	1	0.000000	1963.500000	1927.000000	0.000000	0.000000	0	0	0
733	1	3	1	0.000000	1960.000000	1929.000000	0.000000	0.000000	0	0	0
734	1	3	1	0.000000	1947.000000	1918.000000	0.000000	0.000000	0	0	0
735	1	2	1	0.000000	1955.000000	1928.000000	0.000000	0.000000	0	0	0
736	1	3	1	0.000000	2067.000000	2046.000000	0.000000	0.000000	0	0	0
737	1	2	1	0.000000	2082.000000	2061.000000	0.000000	0.000000	0	0	0
738	2	3	1	0.000000	2347.000000	2346.500000	0.000000	0.000000	0	0	0
739	1	4	2	0.000000	2350.000000	2342.000000	0.000000	0.000000	0	0	0
740	1	2	1	0.000000	2259.000000	2258.000000	0.000000	0.000000	0	0	0
741	4	1	2	0.000000	1860.000000	1764.500000	0.000000	0.000000	0	0	0
742	1	1	2	0.000000	1573.000000	1487.000000	0.000000	0.000000	0	0	0
743	1	1	2	0.000000	1572.000000	1486.000000	0.000000	0.000000	0	0	0
744	3	2	2	0.000000	1440.666667	1360.666667	0.000000	0.000000	0	0	0
745	3	1	1	0.000000	1381.000000	1301.000000	0.000000	0.000000	0	0	0
746	1	2	2	0.000000	1343.000000	1264.000000	0.000000	0.000000	0	0	0
747	1	1	1	0.000000	1344.000000	1268.000000	0.000000	0.000000	0	0	0
748	2	2	1	0.000000	1348.000000	637.000000	0.000000	0.000000	0	0	0
749	3	2	1	0.000000	1389.000000	1316.000000	0.000000	0.000000	0	0	0
750	1	1	2	0.000000	280.000000	273.000000	0.000000	0.000000	0	0	0
751	2	1	3	0.000000	293.000000	284.500000	0.000000	0.000000	0	0	0
752	5	1	2	0.000000	295.200000	286.400000	0.000000	0.000000	0	0	0
753	3	1	2	0.000000	290.666667	281.666667	0.000000	0.000000	0	0	0
754	11	1	2	0.000000	266.909091	258.545455	0.000000	0.000000	0	0	0
755	6	1	1	0.000000	964.666667	894.833333	0.000000	0.000000	0	0	0
756	10	1	1	0.000000	895.600000	421.100000	0.000000	0.000000	0	0	0
757	8	2	2	0.000000	747.250000	707.000000	0.000000	0.000000	0	0	0
758	2	2	1	0.000000	741.500000	704.500000	0.000000	0.000000	0	0	0
759	2	2	1	0.000000	924.500000	883.500000	0.000000	0.000000	0	0	0
760	9	2	1	0.000000	866.777778	825.222222	0.000000	0.000000	0	0	0
761	4	2	1	0.000000	742.750000	358.750000	0.000000	0.000000	0	0	0
762	11	2	1	0.000000	934.454545	895.090909	0.000000	0.000000	0	0	0
763	14	2	1	0.000000	1335.500000	905.357143	0.000000	0.000000	0	0	0
764	2	1	1	0.000000	1255.500000	1182.000000	0.000000	0.000000	0	0	0
765	2	2	1	0.000000	1232.000000	1157.500000	0.000000	0.000000	0	0	0
766	2	2	1	0.000000	1223.500000	1160.500000	0.000000	0.000000	0	0	0
767	7	1	1	0.000000	1200.857143	1138.857143	0.000000	0.000000	0	0	0
768	1	2	1	0.000000	1224.000000	1154.000000	0.000000	0.000000	0	0	0
769	1	3	1	0.000000	1227.000000	1160.000000	0.000000	0.000000	0	0	0
770	1	2	1	0.000000	1127.000000	1065.000000	0.000000	0.000000	0	0	0
771	1	3	1	0.000000	1128.000000	1067.000000	0.000000	0.000000	0	0	0
772	2	5	1	0.000000	1318.500000	1254.500000	0.000000	0.000000	0	0	0
773	2	2	1	0.000000	1373.500000	1311.500000	0.000000	0.000000	0	0	0
774	2	2	1	0.000000	1347.500000	1293.000000	0.000000	0.000000	0	0	0
775	1	2	1	0.000000	1353.000000	1303.000000	0.000000	0.000000	0	0	0
776	2	3	1	0.000000	1377.500000	1323.500000	0.000000	0.000000	0	0	0
777	1	2	1	0.000000	1425.000000	1371.000000	0.000000	0.000000	0	0	0
778	3	3	1	0.000000	1442.666667	1388.666667	0.000000	0.000000	0	0	0
779	7	2	1	0.000000	303.571429	291.714286	0.000000	0.000000	0	0	0
780	4	2	1	0.000000	347.750000	336.250000	0.000000	0.000000	0	0	0
781	1	2	1	0.000000	348.000000	339.000000	0.000000	0.000000	0	0	0
782	1	2	1	0.000000	108.000000	108.000000	0.000000	0.000000	0	0	0
783	3	2	1	0.000000	102.333333	102.333333	0.000000	0.000000	0	0	0
784	7	2	1	0.000000	108.285714	108.285714	0.000000	0.000000	0	0	0
785	4	1	1	0.000000	114.250000	114.250000	0.000000	0.000000	0	0	0
786	1	2	2	0.000000	120.000000	120.000000	0.000000	0.000000	0	0	0
787	7	1	1	0.000000	128.857143	128.857143	0.000000	0.000000	0	0	0
788	1	3	2	0.000000	981.000000	860.000000	0.000000	0.000000	0	0	0
789	1	1	1	0.000000	995.000000	875.000000	0.000000	0.000000	0	0	0
790	2	2	2	0.000000	1022.000000	896.500000	0.000000	0.000000	0	0	0
791	1	1	1	0.000000	1020.000000	900.000000	0.000000	0.000000	0	0	0
792	1	7	2	0.000000	1084.000000	959.000000	0.000000	0.000000	0	0	0
793	1	1	6	0.000000	1132.000000	1016.000000	0.000000	0.000000	0	0	0
794	1	1	3	0.000000	1133.000000	1022.000000	0.000000	0.000000	0	0	0
795	1	1	2	0.000000	1125.000000	1011.000000	0.000000	0.000000	0	0	0
796	1	2	2	0.000000	1123.000000	1005.000000	0.000000	0.000000	0	0	0
797	1	4	5	0.000000	1135.000000	1011.000000	0.000000	0.000000	0	0	0
798	1	2	3	0.000000	1132.000000	1000.000000	0.000000	0.000000	0	0	0
799	1	1	7	0.000000	1106.000000	990.000000	0.000000	0.000000	0	0	0
800	1	3	2	0.000000	1108.000000	992.000000	0.000000	0.000000	0	0	0
801	1	1	2	0.000000	1047.000000	920.000000	0.000000	0.000000	0	0	0
802	2	1	7	0.000000	1080.500000	951.500000	0.000000	0.000000	0	0	0
803	1	1	2	0.000000	1078.000000	952.000000	0.000000	0.000000	0	0	0
804	2	1	2	0.000000	1088.000000	962.500000	0.000000	0.000000	0	0	0
805	1	4	3	0.000000	1106.000000	984.000000	0.000000	0.000000	0	0	0
806	1	1	3	0.000000	1255.000000	1142.000000	0.000000	0.000000	0	0	0
807	1	1	3	0.000000	1264.000000	1155.000000	0.000000	0.000000	0	0	0
808	2	2	2	0.000000	1257.000000	1154.000000	0.000000	0.000000	0	0	0
809	8	1	2	0.000000	741.125000	689.875000	0.000000	0.000000	0	0	0
810	37	2	1	0.000000	393.756757	378.810811	0.000000	0.000000	0	0	0
811	16	1	1	0.000000	612.750000	546.062500	0.000000	0.000000	0	0	0
812	49	2	2	0.000000	621.714286	575.734694	0.000000	0.000000	0	0	0
813	14	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
814	13	2	2	0.000000	528.538462	514.076923	0.000000	0.000000	0	0	0
815	4	1	1	0.000000	539.000000	532.750000	0.000000	0.000000	0	0	0
816	23	1	3	0.000000	489.608696	479.913043	0.000000	0.000000	0	0	0
817	20	3	2	0.000000	424.400000	364.800000	0.000000	0.000000	0	0	0
818	3	2	1	0.000000	722.333333	688.000000	0.000000	0.000000	0	0	0
819	2	2	1	0.000000	785.000000	746.000000	0.000000	0.000000	0	0	0
820	4	2	1	0.000000	807.750000	761.750000	0.000000	0.000000	0	0	0
821	1	2	1	0.000000	813.000000	770.000000	0.000000	0.000000	0	0	0
822	1	2	1	0.000000	807.000000	763.000000	0.000000	0.000000	0	0	0
823	2	2	1	0.000000	786.500000	737.500000	0.000000	0.000000	0	0	0
824	1	2	1	0.000000	771.000000	723.000000	0.000000	0.000000	0	0	0
825	1	2	1	0.000000	781.000000	734.000000	0.000000	0.000000	0	0	0
826	2	2	1	0.000000	783.500000	738.500000	0.000000	0.000000	0	0	0
827	1	4	1	0.000000	793.000000	748.000000	0.000000	0.000000	0	0	0
828	3	2	1	0.000000	888.000000	840.333333	0.000000	0.000000	0	0	0
829	1	2	1	0.000000	867.000000	820.000000	0.000000	0.000000	0	0	0
830	1	2	1	0.000000	924.000000	877.000000	0.000000	0.000000	0	0	0
831	1	3	2	0.000000	931.000000	882.000000	0.000000	0.000000	0	0	0
832	1	2	1	0.000000	935.000000	886.000000	0.000000	0.000000	0	0	0
833	1	2	1	0.000000	943.000000	894.000000	0.000000	0.000000	0	0	0
834	1	6	1	0.000000	941.000000	894.000000	0.000000	0.000000	0	0	0
835	2	3	1	0.000000	921.000000	883.000000	0.000000	0.000000	0	0	0
836	2	1	2	0.000000	690.500000	662.500000	0.000000	0.000000	0	0	0
837	5	1	2	0.000000	648.600000	622.200000	0.000000	0.000000	0	0	0
838	2	1	3	0.000000	614.000000	598.000000	0.000000	0.000000	0	0	0
839	6	1	1	0.000000	606.666667	579.666667	0.000000	0.000000	0	0	0
840	2	2	1	0.000000	1320.500000	6.500000	0.000000	0.000000	0	0	0
841	2	2	1	0.000000	3.500000	3.500000	0.000000	0.000000	0	0	0
842	22	1	1	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
843	2	1	2	0.000000	851.500000	807.000000	0.000000	0.000000	0	0	0
844	67	1	1	0.000000	4.283582	4.283582	0.000000	0.000000	0	0	0
845	12	1	1	0.000000	9.583333	9.583333	0.000000	0.000000	0	0	0
846	2	1	1	0.000000	13.000000	12.000000	0.000000	0.000000	0	0	0
847	17	1	2	0.000000	16.823529	15.823529	0.000000	0.000000	0	0	0
848	6	2	2	0.000000	20.000000	19.000000	0.000000	0.000000	0	0	0
849	1	2	1	0.000000	17.000000	16.000000	0.000000	0.000000	0	0	0
850	5	1	1	0.000000	16.800000	16.200000	0.000000	0.000000	0	0	0
851	1	3	3	0.000000	1472.000000	1401.000000	0.000000	0.000000	0	0	0
852	1	2	2	0.000000	1515.000000	1440.000000	0.000000	0.000000	0	0	0
853	28	2	1	0.000000	930.892857	813.785714	0.000000	0.000000	0	0	0
854	76	0	0	0.000000	3.605263	3.605263	0.000000	0.000000	0	0	0
855	3	2	2	0.000000	994.666667	934.000000	0.000000	0.000000	0	0	0
856	2	2	1	0.000000	629.000000	583.000000	0.000000	0.000000	0	0	0
857	1	2	1	0.000000	677.000000	614.000000	0.000000	0.000000	0	0	0
858	6	4	1	0.000000	685.000000	409.000000	0.000000	0.000000	0	0	0
859	1	3	2	0.000000	717.000000	636.000000	0.000000	0.000000	0	0	0
860	2	2	1	0.000000	726.500000	643.000000	0.000000	0.000000	0	0	0
861	1	7	2	0.000000	740.000000	661.000000	0.000000	0.000000	0	0	0
862	2	2	1	0.000000	744.000000	657.500000	0.000000	0.000000	0	0	0
863	1	1	1	0.000000	729.000000	645.000000	0.000000	0.000000	0	0	0
864	1	2	2	0.000000	736.000000	652.000000	0.000000	0.000000	0	0	0
865	2	2	4	0.000000	729.500000	638.000000	0.000000	0.000000	0	0	0
866	2	2	1	0.000000	830.500000	732.500000	0.000000	0.000000	0	0	0
867	3	1	2	0.000000	1111.333333	1004.666667	0.000000	0.000000	0	0	0
868	3	1	2	0.000000	580.000000	555.666667	0.000000	0.000000	0	0	0
869	3	1	3	0.000000	580.000000	558.333333	0.000000	0.000000	0	0	0
870	2	1	2	0.000000	600.000000	582.000000	0.000000	0.000000	0	0	0
871	5	1	2	0.000000	604.800000	587.000000	0.000000	0.000000	0	0	0
872	50	1	2	0.000000	110.320000	98.880000	0.000000	0.000000	0	0	0
873	121	0	0	0.000000	4.000000	3.743802	0.000000	0.000000	0	0	0
874	6	2	1	0.000000	12.666667	12.666667	0.000000	0.000000	0	0	0
875	5	1	1	0.000000	8.600000	8.600000	0.000000	0.000000	0	0	0
876	33	1	1	0.000000	1.121212	1.121212	0.000000	0.000000	0	0	0
877	1	2	2	0.000000	242.000000	239.000000	0.000000	0.000000	0	0	0
878	1	2	1	0.000000	228.000000	225.000000	0.000000	0.000000	0	0	0
879	1	1	1	0.000000	206.000000	203.000000	0.000000	0.000000	0	0	0
880	1	1	1	0.000000	791.000000	745.000000	0.000000	0.000000	0	0	0
881	5	2	1	0.000000	752.600000	554.800000	0.000000	0.000000	0	0	0
882	23	1	1	0.000000	4.652174	4.652174	0.000000	0.000000	0	0	0
883	12	2	1	0.000000	575.666667	550.000000	0.000000	0.000000	0	0	0
884	2	1	1	0.000000	634.500000	605.500000	0.000000	0.000000	0	0	0
885	13	2	2	0.000000	764.000000	463.615385	0.000000	0.000000	0	0	0
886	4	1	1	0.000000	945.500000	915.250000	0.000000	0.000000	0	0	0
887	26	1	1	0.000000	5.615385	5.615385	0.000000	0.000000	0	0	0
888	13	1	2	0.000000	138.000000	138.000000	0.000000	0.000000	0	0	0
889	31	1	1	0.000000	1.322581	1.322581	0.000000	0.000000	0	0	0
890	92	2	2	0.000000	95.021739	87.282609	0.000000	0.000000	0	0	0
891	35	1	1	0.000000	41.714286	39.171429	0.000000	0.000000	0	0	0
892	22	1	1	0.000000	1.045455	1.045455	0.000000	0.000000	0	0	0
893	74	1	2	0.000000	168.324324	163.216216	0.000000	0.000000	0	0	0
894	19	2	2	0.000000	434.473684	422.631579	0.000000	0.000000	0	0	0
895	1	1	1	0.000000	381.000000	371.000000	0.000000	0.000000	0	0	0
896	26	2	2	0.000000	213.115385	199.115385	0.000000	0.000000	0	0	0
897	2	1	2	0.000000	579.500000	574.500000	0.000000	0.000000	0	0	0
898	3	1	2	0.000000	558.666667	553.666667	0.000000	0.000000	0	0	0
899	2	1	2	0.000000	550.000000	545.000000	0.000000	0.000000	0	0	0
900	1	1	2	0.000000	553.000000	546.000000	0.000000	0.000000	0	0	0
901	2	1	2	0.000000	549.000000	542.000000	0.000000	0.000000	0	0	0
902	16	1	2	0.000000	137.500000	133.687500	0.000000	0.000000	0	0	0
903	1	2	2	0.000000	196.000000	195.000000	0.000000	0.000000	0	0	0
904	4	2	1	0.000000	209.250000	206.750000	0.000000	0.000000	0	0	0
905	3	2	1	0.000000	218.666667	215.666667	0.000000	0.000000	0	0	0
906	4	2	1	0.000000	226.250000	221.250000	0.000000	0.000000	0	0	0
907	13	2	1	0.000000	3.230769	3.230769	0.000000	0.000000	0	0	0
908	12	2	1	0.000000	62.916667	62.916667	0.000000	0.000000	0	0	0
909	25	2	1	0.000000	306.040000	294.680000	0.000000	0.000000	0	0	0
910	4	2	1	0.000000	242.500000	239.000000	0.000000	0.000000	0	0	0
911	4	1	2	0.000000	828.250000	5.500000	0.000000	0.000000	0	0	0
912	17	2	2	0.000000	626.411765	606.294118	0.000000	0.000000	0	0	0
913	4	2	1	0.000000	373.500000	350.500000	0.000000	0.000000	0	0	0
914	2	2	1	0.000000	405.500000	385.000000	0.000000	0.000000	0	0	0
915	3	2	1	0.000000	390.000000	366.666667	0.000000	0.000000	0	0	0
916	5	2	1	0.000000	376.000000	354.000000	0.000000	0.000000	0	0	0
917	5	2	1	0.000000	328.200000	307.800000	0.000000	0.000000	0	0	0
918	2	2	1	0.000000	311.000000	291.000000	0.000000	0.000000	0	0	0
919	95	0	0	0.000000	6.652632	6.652632	0.000000	0.000000	0	0	0
920	10	1	2	0.000000	17.700000	16.700000	0.000000	0.000000	0	0	0
921	15	2	2	0.000000	325.266667	316.800000	0.000000	0.000000	0	0	0
922	1	1	2	0.000000	1352.000000	1278.000000	0.000000	0.000000	0	0	0
923	1	1	3	0.000000	1326.000000	1250.000000	0.000000	0.000000	0	0	0
924	1	1	4	0.000000	1324.000000	1247.000000	0.000000	0.000000	0	0	0
925	2	2	2	0.000000	1294.500000	1228.000000	0.000000	0.000000	0	0	0
926	1	1	2	0.000000	1316.000000	1252.000000	0.000000	0.000000	0	0	0
927	6	2	3	0.000000	1011.666667	944.666667	0.000000	0.000000	0	0	0
928	2	2	1	0.000000	829.000000	764.500000	0.000000	0.000000	0	0	0
929	1	2	1	0.000000	784.000000	726.000000	0.000000	0.000000	0	0	0
930	2	2	1	0.000000	771.500000	711.000000	0.000000	0.000000	0	0	0
931	1	2	1	0.000000	744.000000	681.000000	0.000000	0.000000	0	0	0
932	8	2	2	0.000000	608.125000	561.000000	0.000000	0.000000	0	0	0
933	1	1	1	0.000000	524.000000	487.000000	0.000000	0.000000	0	0	0
934	2	2	2	0.000000	465.500000	438.500000	0.000000	0.000000	0	0	0
935	15	1	1	0.000000	146.066667	138.200000	0.000000	0.000000	0	0	0
936	33	1	2	0.000000	24.969697	24.363636	0.000000	0.000000	0	0	0
937	3	1	2	0.000000	517.000000	478.000000	0.000000	0.000000	0	0	0
938	1	1	2	0.000000	559.000000	522.000000	0.000000	0.000000	0	0	0
939	2	1	2	0.000000	585.500000	549.500000	0.000000	0.000000	0	0	0
940	17	2	1	0.000000	112.705882	112.705882	0.000000	0.000000	0	0	0
941	3	2	1	0.000000	7.000000	7.000000	0.000000	0.000000	0	0	0
942	28	1	1	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
943	17	2	1	0.000000	87.411765	83.470588	0.000000	0.000000	0	0	0
944	5	1	1	0.000000	46.000000	46.000000	0.000000	0.000000	0	0	0
945	2	1	2	0.000000	49.000000	49.000000	0.000000	0.000000	0	0	0
946	7	1	2	0.000000	68.571429	67.571429	0.000000	0.000000	0	0	0
947	3	1	1	0.000000	426.000000	422.000000	0.000000	0.000000	0	0	0
948	1	2	2	0.000000	373.000000	367.000000	0.000000	0.000000	0	0	0
949	40	1	2	0.000000	43.150000	41.700000	0.000000	0.000000	0	0	0
950	96	2	0	0.000000	17.395833	17.072917	0.000000	0.000000	0	0	0
951	3	2	1	0.000000	89.666667	89.666667	0.000000	0.000000	0	0	0
952	4	2	1	0.000000	100.500000	100.500000	0.000000	0.000000	0	0	0
953	1	2	1	0.000000	113.000000	113.000000	0.000000	0.000000	0	0	0
954	19	2	1	0.000000	142.684211	142.684211	0.000000	0.000000	0	0	0
955	85	0	2	0.000000	20.376471	20.152941	0.000000	0.000000	0	0	0
956	21	1	1	0.000000	1.571429	1.571429	0.000000	0.000000	0	0	0
957	7	1	3	0.000000	255.571429	252.571429	0.000000	0.000000	0	0	0
958	1	1	2	0.000000	245.000000	242.000000	0.000000	0.000000	0	0	0
959	3	1	2	0.000000	251.666667	248.333333	0.000000	0.000000	0	0	0
960	35	1	2	0.000000	155.685714	151.600000	0.000000	0.000000	0	0	0
961	13	2	2	0.000000	157.307692	150.000000	0.000000	0.000000	0	0	0
962	3	1	1	0.000000	182.666667	174.666667	0.000000	0.000000	0	0	0
963	5	1	2	0.000000	178.800000	171.800000	0.000000	0.000000	0	0	0
964	6	2	3	0.000000	169.666667	163.833333	0.000000	0.000000	0	0	0
965	7	2	1	0.000000	166.428571	162.000000	0.000000	0.000000	0	0	0
966	6	1	1	0.000000	161.500000	159.500000	0.000000	0.000000	0	0	0
967	17	1	2	0.000000	244.764706	240.705882	0.000000	0.000000	0	0	0
968	12	2	3	0.000000	56.916667	56.166667	0.000000	0.000000	0	0	0
969	3	1	1	0.000000	77.333333	77.333333	0.000000	0.000000	0	0	0
970	6	1	2	0.000000	96.333333	87.333333	0.000000	0.000000	0	0	0
971	43	1	1	0.000000	134.697674	134.139535	0.000000	0.000000	0	0	0
972	1	2	3	0.000000	999.000000	6.000000	0.000000	0.000000	0	0	0
973	15	2	1	0.000000	231.400000	229.200000	0.000000	0.000000	0	0	0
974	1	2	1	0.000000	1088.000000	5.000000	0.000000	0.000000	0	0	0
975	6	1	1	0.000000	1023.000000	329.666667	0.000000	0.000000	0	0	0
976	4	2	1	0.000000	261.500000	249.750000	0.000000	0.000000	0	0	0
977	1	2	1	0.000000	261.000000	252.000000	0.000000	0.000000	0	0	0
978	9	2	1	0.000000	225.888889	218.111111	0.000000	0.000000	0	0	0
979	15	2	1	0.000000	232.000000	223.933333	0.000000	0.000000	0	0	0
980	208	0	0	0.000000	2.298077	2.298077	0.000000	0.000000	0	0	0
981	1	2	2	0.000000	176.000000	175.000000	0.000000	0.000000	0	0	0
982	7	2	1	0.000000	148.142857	147.428571	0.000000	0.000000	0	0	0
983	5	2	1	0.000000	119.600000	119.600000	0.000000	0.000000	0	0	0
984	19	2	1	0.000000	105.000000	105.000000	0.000000	0.000000	0	0	0
985	5	2	2	0.000000	131.800000	131.800000	0.000000	0.000000	0	0	0
986	3	2	1	0.000000	132.666667	132.666667	0.000000	0.000000	0	0	0
987	4	1	1	0.000000	137.750000	137.750000	0.000000	0.000000	0	0	0
988	5	1	1	0.000000	9.200000	7.000000	0.000000	0.000000	0	0	0
989	31	1	1	0.000000	1.096774	1.096774	0.000000	0.000000	0	0	0
990	30	1	2	0.000000	2.733333	2.733333	0.000000	0.000000	0	0	0
991	78	1	1	0.000000	166.807692	160.833333	0.000000	0.000000	0	0	0
992	214	0	2	0.000000	46.401869	45.985981	0.000000	0.000000	0	0	0
993	2	2	2	0.000000	272.000000	265.000000	0.000000	0.000000	0	0	0
994	1	1	1	0.000000	272.000000	266.000000	0.000000	0.000000	0	0	0
995	4	2	2	0.000000	292.250000	286.000000	0.000000	0.000000	0	0	0
996	2	2	1	0.000000	300.000000	296.500000	0.000000	0.000000	0	0	0
997	22	1	1	0.000000	308.090909	306.727273	0.000000	0.000000	0	0	0
998	26	2	1	0.000000	154.538462	151.269231	0.000000	0.000000	0	0	0
999	8	2	1	0.000000	126.625000	120.750000	0.000000	0.000000	0	0	0
1000	1	2	1	0.000000	116.000000	109.000000	0.000000	0.000000	0	0	0
1001	15	2	1	0.000000	107.200000	101.133333	0.000000	0.000000	0	0	0
1002	6	1	1	0.000000	98.000000	95.333333	0.000000	0.000000	0	0	0
1003	31	1	1	0.000000	2.193548	2.193548	0.000000	0.000000	0	0	0
1004	1	1	2	0.000000	34.000000	33.000000	0.000000	0.000000	0	0	0
1005	5	1	2	0.000000	37.600000	36.600000	0.000000	0.000000	0	0	0
1006	17	1	2	0.000000	56.941176	55.058824	0.000000	0.000000	0	0	0
1007	1	1	2	0.000000	70.000000	67.000000	0.000000	0.000000	0	0	0
1008	7	1	2	0.000000	89.000000	86.000000	0.000000	0.000000	0	0	0
1009	3	2	2	0.000000	95.000000	93.000000	0.000000	0.000000	0	0	0
1010	9	1	2	0.000000	104.000000	24.777778	0.000000	0.000000	0	0	0
1011	9	1	1	0.000000	88.222222	79.111111	0.000000	0.000000	0	0	0
1012	2	2	1	0.000000	223.000000	202.000000	0.000000	0.000000	0	0	0
1013	19	2	1	0.000000	186.684211	166.789474	0.000000	0.000000	0	0	0
1014	14	1	1	0.000000	6.000000	6.000000	0.000000	0.000000	0	0	0
1015	10	1	2	0.000000	7.000000	7.000000	0.000000	0.000000	0	0	0
1016	11	1	2	0.000000	233.363636	227.636364	0.000000	0.000000	0	0	0
1017	7	1	2	0.000000	247.714286	247.142857	0.000000	0.000000	0	0	0
1018	26	1	1	0.000000	5.076923	5.076923	0.000000	0.000000	0	0	0
1019	11	2	1	0.000000	266.272727	263.272727	0.000000	0.000000	0	0	0
1020	3	2	1	0.000000	276.333333	274.000000	0.000000	0.000000	0	0	0
1021	8	2	1	0.000000	294.500000	293.750000	0.000000	0.000000	0	0	0
1022	2	1	1	0.000000	262.000000	262.000000	0.000000	0.000000	0	0	0
1023	27	1	1	0.000000	4.740741	4.740741	0.000000	0.000000	0	0	0
1024	8	1	2	0.000000	444.500000	142.250000	0.000000	0.000000	0	0	0
1025	7	2	2	0.000000	361.571429	2.571429	0.000000	0.000000	0	0	0
1026	10	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1027	1	3	1	0.000000	222.000000	215.000000	0.000000	0.000000	0	0	0
1028	2	1	1	0.000000	39.500000	39.500000	0.000000	0.000000	0	0	0
1029	9	1	2	0.000000	32.888889	32.888889	0.000000	0.000000	0	0	0
1030	10	2	1	0.000000	18.800000	17.800000	0.000000	0.000000	0	0	0
1031	5	1	1	0.000000	16.200000	15.800000	0.000000	0.000000	0	0	0
1032	1	1	1	0.000000	194.000000	193.000000	0.000000	0.000000	0	0	0
1033	29	2	2	0.000000	29.793103	29.448276	0.000000	0.000000	0	0	0
1034	6	2	1	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
1035	6	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1036	2	3	3	0.000000	17.000000	12.000000	0.000000	0.000000	0	0	0
1037	7	2	1	0.000000	13.142857	11.000000	0.000000	0.000000	0	0	0
1038	7	1	1	0.000000	8.000000	7.714286	0.000000	0.000000	0	0	0
1039	32	1	1	0.000000	1.125000	1.125000	0.000000	0.000000	0	0	0
1040	5	1	3	0.000000	236.800000	236.800000	0.000000	0.000000	0	0	0
1041	2	2	2	0.000000	234.000000	234.000000	0.000000	0.000000	0	0	0
1042	3	1	2	0.000000	232.666667	232.666667	0.000000	0.000000	0	0	0
1043	1	2	2	0.000000	226.000000	226.000000	0.000000	0.000000	0	0	0
